FROM_STATION,TO_STATION,FLOW
翠竹站,益田站,936
翠竹站,石厦站,602
翠竹站,深湾站,2
翠竹站,布吉站,1494
翠竹站,上塘站,136
翠竹站,深圳湾公园站,33
翠竹站,民治站,267
翠竹站,怡景站,23
翠竹站,民乐站,123
翠竹站,布心站,194
翠竹站,横岗站,845
翠竹站,新安站,48
翠竹站,蛇口港站,35
荷坳站,老街站,541
荷坳站,莲花北站,26
荷坳站,翻身站,40
荷坳站,红树湾站,3
荷坳站,罗湖站,303
荷坳站,白石龙站,26
荷坳站,百鸽笼站,108
荷坳站,白石洲站,37
荷坳站,华侨城站,10
荷坳站,丹竹头站,738
荷坳站,东角头站,21
荷坳站,下水径站,118
荷坳站,前海湾站,6
荷坳站,侨城东站,37
荷坳站,湖贝站,49
荷坳站,华强北站,78
荷坳站,世界之窗站,27
荷坳站,侨城北站,18
荷坳站,六约站,408
荷坳站,会展中心站,170
荷坳站,侨香站,36
荷坳站,兴东站,55
荷坳站,临海站,3
荷坳站,华新站,311
荷坳站,五和站,292
荷坳站,上水径站,54
荷坳站,国贸站,338
荷坳站,固戍站,26
荷坳站,后瑞站,14
荷坳站,福永站,28
荷坳站,南山站,81
荷坳站,机场站,47
荷坳站,碧海湾站,16
荷坳站,宝安站,4
荷坳站,桥头站,22
荷坳站,香蜜湖站,27
荷坳站,鲤鱼门站,18
荷坳站,大芬站,570
荷坳站,太安站,41
荷坳站,大运站,548
荷坳站,福田口岸站,27
荷坳站,竹子林站,59
荷坳站,福田站,192
荷坳站,红山站,9
荷坳站,科学馆站,163
荷坳站,科苑站,67
荷坳站,红岭站,157
荷坳站,上梅林站,62
荷坳站,高新园站,143
荷坳站,香蜜站,1
荷坳站,安托山站,5
荷坳站,坂田站,175
荷坳站,福民站,36
荷坳站,少年宫站,161
荷坳站,岗厦站,162
荷坳站,坪洲站,22
荷坳站,宝体站,8
荷坳站,市民中心站,35
荷坳站,益田站,210
荷坳站,石厦站,104
荷坳站,布吉站,611
荷坳站,上塘站,30
荷坳站,深圳湾公园站,20
荷坳站,民治站,188
荷坳站,怡景站,86
荷坳站,民乐站,14
荷坳站,布心站,90
荷坳站,横岗站,1898
荷坳站,新安站,9
荷坳站,蛇口港站,8
老街站,莲花北站,222
老街站,翻身站,239
老街站,红树湾站,59
老街站,罗湖站,9732
老街站,白石龙站,776
老街站,百鸽笼站,470
老街站,白石洲站,1006
老街站,华侨城站,331
老街站,丹竹头站,4201
老街站,东角头站,175
老街站,下水径站,918
老街站,前海湾站,26
老街站,侨城东站,394
老街站,湖贝站,99
老街站,华强北站,447
老街站,世界之窗站,1320
老街站,侨城北站,71
老街站,六约站,1062
老街站,会展中心站,1643
老街站,侨香站,188
老街站,兴东站,128
老街站,临海站,3
老街站,华新站,1783
老街站,五和站,1264
老街站,上水径站,324
老街站,国贸站,1453
老街站,固戍站,728
老街站,后瑞站,366
老街站,福永站,345
老街站,南山站,743
老街站,机场站,318
老街站,碧海湾站,154
老街站,宝安站,78
老街站,桥头站,268
老街站,香蜜湖站,408
老街站,鲤鱼门站,140
老街站,大芬站,2470
老街站,太安站,499
老街站,大运站,792
老街站,福田口岸站,922
老街站,竹子林站,514
老街站,福田站,588
老街站,红山站,490
老街站,科学馆站,2540
老街站,科苑站,168
老街站,红岭站,1126
老街站,上梅林站,602
老街站,高新园站,853
老街站,香蜜站,57
老街站,安托山站,36
老街站,坂田站,635
老街站,福民站,1348
老街站,少年宫站,975
老街站,岗厦站,1883
老街站,坪洲站,731
老街站,宝体站,185
老街站,市民中心站,381
老街站,益田站,850
老街站,石厦站,1372
老街站,深湾站,12
老街站,布吉站,3140
老街站,上塘站,445
老街站,深圳湾公园站,394
老街站,民治站,969
老街站,怡景站,144
老街站,民乐站,650
老街站,布心站,215
老街站,横岗站,1854
老街站,新安站,142
老街站,蛇口港站,93
莲花北站,翻身站,99
莲花北站,红树湾站,10
莲花北站,罗湖站,193
莲花北站,白石龙站,1051
莲花北站,百鸽笼站,41
莲花北站,白石洲站,140
莲花北站,华侨城站,50
莲花北站,丹竹头站,152
莲花北站,东角头站,47
莲花北站,下水径站,109
莲花北站,前海湾站,2
莲花北站,侨城东站,57
莲花北站,湖贝站,91
莲花北站,华强北站,203
莲花北站,世界之窗站,118
莲花北站,侨城北站,16
莲花北站,六约站,48
莲花北站,会展中心站,1614
莲花北站,侨香站,31
莲花北站,兴东站,91
莲花北站,临海站,1
莲花北站,华新站,192
莲花北站,五和站,544
莲花北站,上水径站,91
莲花北站,国贸站,167
莲花北站,固戍站,121
莲花北站,后瑞站,35
莲花北站,福永站,52
莲花北站,南山站,145
莲花北站,机场站,47
莲花北站,碧海湾站,54
莲花北站,宝安站,28
莲花北站,桥头站,23
莲花北站,香蜜湖站,38
莲花北站,鲤鱼门站,79
莲花北站,大芬站,100
莲花北站,太安站,37
莲花北站,大运站,22
莲花北站,福田口岸站,1409
莲花北站,竹子林站,146
莲花北站,福田站,420
莲花北站,红山站,787
莲花北站,科学馆站,245
莲花北站,科苑站,99
莲花北站,红岭站,91
莲花北站,上梅林站,1109
莲花北站,高新园站,210
莲花北站,香蜜站,4
莲花北站,安托山站,11
莲花北站,坂田站,351
莲花北站,福民站,668
莲花北站,少年宫站,916
莲花北站,岗厦站,400
莲花北站,坪洲站,123
莲花北站,宝体站,33
莲花北站,市民中心站,663
莲花北站,益田站,237
莲花北站,石厦站,364
莲花北站,深湾站,1
莲花北站,布吉站,131
莲花北站,上塘站,812
莲花北站,深圳湾公园站,33
莲花北站,民治站,374
莲花北站,怡景站,70
莲花北站,民乐站,967
莲花北站,布心站,47
莲花北站,横岗站,69
莲花北站,新安站,12
莲花北站,蛇口港站,23
翻身站,红树湾站,5
翻身站,罗湖站,183
翻身站,白石龙站,146
翻身站,百鸽笼站,120
翻身站,白石洲站,254
翻身站,华侨城站,61
翻身站,丹竹头站,220
翻身站,东角头站,110
翻身站,下水径站,167
翻身站,前海湾站,148
翻身站,侨城东站,151
翻身站,湖贝站,78
翻身站,华强北站,134
翻身站,世界之窗站,232
翻身站,侨城北站,94
翻身站,六约站,63
翻身站,会展中心站,310
翻身站,侨香站,66
翻身站,兴东站,3119
翻身站,临海站,116
翻身站,华新站,76
翻身站,五和站,1429
翻身站,上水径站,174
翻身站,国贸站,191
翻身站,固戍站,1218
翻身站,后瑞站,452
翻身站,福永站,399
翻身站,南山站,1042
翻身站,机场站,279
翻身站,碧海湾站,173
翻身站,宝安站,46
翻身站,桥头站,205
翻身站,香蜜湖站,85
翻身站,鲤鱼门站,353
翻身站,大芬站,113
翻身站,太安站,128
翻身站,大运站,43
翻身站,福田口岸站,133
翻身站,竹子林站,135
翻身站,福田站,388
翻身站,红山站,170
翻身站,科学馆站,185
翻身站,科苑站,749
翻身站,红岭站,41
翻身站,上梅林站,296
翻身站,高新园站,1826
翻身站,香蜜站,16
翻身站,安托山站,45
翻身站,坂田站,608
翻身站,福民站,67
翻身站,少年宫站,116
翻身站,岗厦站,215
翻身站,坪洲站,1050
翻身站,宝体站,515
翻身站,市民中心站,98
翻身站,益田站,124
翻身站,石厦站,136
翻身站,深湾站,12
翻身站,布吉站,454
翻身站,上塘站,188
翻身站,深圳湾公园站,103
翻身站,民治站,1386
翻身站,怡景站,201
翻身站,民乐站,116
翻身站,布心站,84
翻身站,横岗站,100
翻身站,新安站,336
翻身站,蛇口港站,74
红树湾站,罗湖站,21
红树湾站,白石龙站,19
红树湾站,百鸽笼站,30
红树湾站,白石洲站,101
红树湾站,华侨城站,169
红树湾站,丹竹头站,22
红树湾站,东角头站,359
红树湾站,下水径站,9
红树湾站,前海湾站,1
红树湾站,侨城东站,40
红树湾站,湖贝站,62
红树湾站,华强北站,118
红树湾站,世界之窗站,575
红树湾站,侨城北站,250
红树湾站,六约站,1
红树湾站,会展中心站,36
红树湾站,侨香站,156
红树湾站,兴东站,2
红树湾站,华新站,14
红树湾站,五和站,29
红树湾站,上水径站,23
红树湾站,国贸站,37
红树湾站,固戍站,30
红树湾站,后瑞站,11
红树湾站,福永站,8
红树湾站,南山站,58
红树湾站,机场站,10
红树湾站,碧海湾站,8
红树湾站,宝安站,8
红树湾站,桥头站,9
红树湾站,机场北站,2
红树湾站,香蜜湖站,14
红树湾站,鲤鱼门站,24
红树湾站,大芬站,15
红树湾站,太安站,24
红树湾站,大运站,2
红树湾站,福田口岸站,21
红树湾站,竹子林站,38
红树湾站,福田站,68
红树湾站,红山站,21
红树湾站,科学馆站,25
红树湾站,科苑站,753
红树湾站,红岭站,3
红树湾站,上梅林站,39
红树湾站,高新园站,81
红树湾站,香蜜站,49
红树湾站,安托山站,66
红树湾站,坂田站,25
红树湾站,福民站,22
红树湾站,少年宫站,15
红树湾站,岗厦站,29
红树湾站,坪洲站,26
红树湾站,宝体站,6
红树湾站,市民中心站,52
红树湾站,益田站,33
红树湾站,石厦站,37
红树湾站,布吉站,10
红树湾站,上塘站,15
红树湾站,深圳湾公园站,14
红树湾站,民治站,32
红树湾站,怡景站,28
红树湾站,民乐站,24
红树湾站,布心站,14
红树湾站,横岗站,6
红树湾站,新安站,10
红树湾站,蛇口港站,94
罗湖站,白石龙站,221
罗湖站,百鸽笼站,304
罗湖站,白石洲站,810
罗湖站,华侨城站,242
罗湖站,丹竹头站,1607
罗湖站,东角头站,206
罗湖站,下水径站,534
罗湖站,前海湾站,29
罗湖站,侨城东站,317
罗湖站,湖贝站,629
罗湖站,华强北站,450
罗湖站,世界之窗站,1164
罗湖站,侨城北站,54
罗湖站,六约站,564
罗湖站,会展中心站,1627
罗湖站,侨香站,140
罗湖站,兴东站,164
罗湖站,临海站,1
罗湖站,华新站,519
罗湖站,五和站,442
罗湖站,上水径站,160
罗湖站,国贸站,7412
罗湖站,固戍站,664
罗湖站,后瑞站,370
罗湖站,福永站,346
罗湖站,南山站,493
罗湖站,机场站,975
罗湖站,碧海湾站,106
罗湖站,宝安站,74
罗湖站,桥头站,230
罗湖站,香蜜湖站,306
罗湖站,鲤鱼门站,156
罗湖站,大芬站,1492
罗湖站,太安站,379
罗湖站,大运站,492
罗湖站,福田口岸站,973
罗湖站,竹子林站,465
罗湖站,福田站,234
罗湖站,红山站,143
罗湖站,科学馆站,2619
罗湖站,科苑站,205
罗湖站,红岭站,751
罗湖站,上梅林站,183
罗湖站,高新园站,867
罗湖站,香蜜站,46
罗湖站,安托山站,35
罗湖站,坂田站,305
罗湖站,福民站,849
罗湖站,少年宫站,252
罗湖站,岗厦站,1332
罗湖站,坪洲站,720
罗湖站,宝体站,221
罗湖站,市民中心站,175
罗湖站,益田站,308
罗湖站,石厦站,366
罗湖站,深湾站,16
罗湖站,布吉站,2189
罗湖站,上塘站,175
罗湖站,深圳湾公园站,98
罗湖站,民治站,276
罗湖站,怡景站,231
罗湖站,民乐站,235
罗湖站,布心站,417
罗湖站,横岗站,1043
罗湖站,新安站,162
罗湖站,蛇口港站,200
白石龙站,百鸽笼站,100
白石龙站,白石洲站,189
白石龙站,华侨城站,115
白石龙站,丹竹头站,110
白石龙站,东角头站,76
白石龙站,下水径站,129
白石龙站,前海湾站,23
白石龙站,侨城东站,212
白石龙站,湖贝站,263
白石龙站,华强北站,1175
白石龙站,世界之窗站,221
白石龙站,侨城北站,206
白石龙站,六约站,25
白石龙站,会展中心站,4256
白石龙站,侨香站,172
白石龙站,兴东站,255
白石龙站,临海站,4
白石龙站,华新站,713
白石龙站,五和站,460
白石龙站,上水径站,103
白石龙站,国贸站,602
白石龙站,固戍站,87
白石龙站,后瑞站,43
白石龙站,福永站,51
白石龙站,南山站,316
白石龙站,机场站,113
白石龙站,碧海湾站,26
白石龙站,宝安站,4
白石龙站,桥头站,21
白石龙站,香蜜湖站,231
白石龙站,鲤鱼门站,73
白石龙站,大芬站,86
白石龙站,太安站,74
白石龙站,大运站,34
白石龙站,福田口岸站,2247
白石龙站,竹子林站,471
白石龙站,福田站,1333
白石龙站,红山站,800
白石龙站,科学馆站,853
白石龙站,科苑站,771
白石龙站,红岭站,259
白石龙站,上梅林站,3843
白石龙站,高新园站,1375
白石龙站,香蜜站,36
白石龙站,安托山站,20
白石龙站,坂田站,345
白石龙站,福民站,1275
白石龙站,少年宫站,1925
白石龙站,岗厦站,1016
白石龙站,坪洲站,90
白石龙站,宝体站,47
白石龙站,市民中心站,1476
白石龙站,益田站,571
白石龙站,石厦站,610
白石龙站,深湾站,10
白石龙站,布吉站,198
白石龙站,上塘站,855
白石龙站,深圳湾公园站,259
白石龙站,民治站,227
白石龙站,怡景站,93
白石龙站,民乐站,358
白石龙站,布心站,33
白石龙站,横岗站,71
白石龙站,新安站,11
白石龙站,蛇口港站,56
百鸽笼站,白石洲站,42
百鸽笼站,华侨城站,35
百鸽笼站,丹竹头站,778
百鸽笼站,东角头站,35
百鸽笼站,下水径站,2007
百鸽笼站,前海湾站,32
百鸽笼站,侨城东站,43
百鸽笼站,湖贝站,1520
百鸽笼站,华强北站,1152
百鸽笼站,世界之窗站,92
百鸽笼站,侨城北站,97
百鸽笼站,六约站,308
百鸽笼站,会展中心站,438
百鸽笼站,侨香站,147
百鸽笼站,兴东站,175
百鸽笼站,临海站,1
百鸽笼站,华新站,299
百鸽笼站,五和站,1431
百鸽笼站,上水径站,608
百鸽笼站,国贸站,339
百鸽笼站,固戍站,62
百鸽笼站,后瑞站,36
百鸽笼站,福永站,30
百鸽笼站,南山站,187
百鸽笼站,机场站,98
百鸽笼站,碧海湾站,27
百鸽笼站,宝安站,7
百鸽笼站,桥头站,23
百鸽笼站,香蜜湖站,63
百鸽笼站,鲤鱼门站,43
百鸽笼站,大芬站,713
百鸽笼站,太安站,1343
百鸽笼站,大运站,205
百鸽笼站,福田口岸站,85
百鸽笼站,竹子林站,144
百鸽笼站,福田站,957
百鸽笼站,红山站,86
百鸽笼站,科学馆站,321
百鸽笼站,科苑站,345
百鸽笼站,红岭站,96
百鸽笼站,上梅林站,267
百鸽笼站,高新园站,371
百鸽笼站,香蜜站,19
百鸽笼站,安托山站,20
百鸽笼站,坂田站,1004
百鸽笼站,福民站,174
百鸽笼站,少年宫站,138
百鸽笼站,岗厦站,352
百鸽笼站,坪洲站,75
百鸽笼站,宝体站,24
百鸽笼站,市民中心站,338
百鸽笼站,益田站,226
百鸽笼站,石厦站,217
百鸽笼站,布吉站,2121
百鸽笼站,上塘站,71
百鸽笼站,深圳湾公园站,46
百鸽笼站,民治站,772
百鸽笼站,怡景站,1866
百鸽笼站,民乐站,61
百鸽笼站,布心站,1480
百鸽笼站,横岗站,392
百鸽笼站,新安站,7
百鸽笼站,蛇口港站,38
白石洲站,华侨城站,2320
白石洲站,丹竹头站,183
白石洲站,东角头站,276
白石洲站,下水径站,48
白石洲站,前海湾站,51
白石洲站,侨城东站,1126
白石洲站,湖贝站,117
白石洲站,华强北站,116
白石洲站,世界之窗站,741
白石洲站,侨城北站,535
白石洲站,六约站,68
白石洲站,会展中心站,1246
白石洲站,侨香站,304
白石洲站,兴东站,325
白石洲站,临海站,5
白石洲站,华新站,93
白石洲站,五和站,184
白石洲站,上水径站,29
白石洲站,国贸站,734
白石洲站,固戍站,851
白石洲站,后瑞站,301
白石洲站,福永站,239
白石洲站,南山站,177
白石洲站,机场站,259
白石洲站,碧海湾站,107
白石洲站,宝安站,51
白石洲站,桥头站,161
白石洲站,机场北站,1
白石洲站,香蜜湖站,324
白石洲站,鲤鱼门站,655
白石洲站,大芬站,123
白石洲站,太安站,41
白石洲站,大运站,53
白石洲站,福田口岸站,263
白石洲站,竹子林站,618
白石洲站,福田站,272
白石洲站,红山站,139
白石洲站,科学馆站,734
白石洲站,科苑站,1562
白石洲站,红岭站,90
白石洲站,上梅林站,377
白石洲站,高新园站,7456
白石洲站,香蜜站,81
白石洲站,安托山站,83
白石洲站,坂田站,103
白石洲站,福民站,279
白石洲站,少年宫站,242
白石洲站,岗厦站,957
白石洲站,坪洲站,899
白石洲站,宝体站,421
白石洲站,市民中心站,215
白石洲站,益田站,340
白石洲站,石厦站,299
白石洲站,深湾站,12
白石洲站,布吉站,212
白石洲站,上塘站,116
白石洲站,深圳湾公园站,95
白石洲站,民治站,154
白石洲站,怡景站,39
白石洲站,民乐站,158
白石洲站,布心站,34
白石洲站,横岗站,76
白石洲站,新安站,238
白石洲站,蛇口港站,60
华侨城站,丹竹头站,78
华侨城站,东角头站,114
华侨城站,下水径站,30
华侨城站,前海湾站,13
华侨城站,侨城东站,472
华侨城站,湖贝站,60
华侨城站,华强北站,33
华侨城站,世界之窗站,1424
华侨城站,侨城北站,107
华侨城站,六约站,36
华侨城站,会展中心站,360
华侨城站,侨香站,50
华侨城站,兴东站,36
华侨城站,华新站,61
华侨城站,五和站,98
华侨城站,上水径站,15
华侨城站,国贸站,214
华侨城站,固戍站,221
华侨城站,后瑞站,89
华侨城站,福永站,59
华侨城站,南山站,88
华侨城站,机场站,143
华侨城站,碧海湾站,47
华侨城站,宝安站,17
华侨城站,桥头站,74
华侨城站,香蜜湖站,96
华侨城站,鲤鱼门站,111
华侨城站,大芬站,68
华侨城站,太安站,32
华侨城站,大运站,17
华侨城站,福田口岸站,158
华侨城站,竹子林站,317
华侨城站,福田站,94
华侨城站,红山站,75
华侨城站,科学馆站,217
华侨城站,科苑站,223
华侨城站,红岭站,50
华侨城站,上梅林站,71
华侨城站,高新园站,1178
华侨城站,香蜜站,35
华侨城站,安托山站,15
华侨城站,坂田站,41
华侨城站,福民站,118
华侨城站,少年宫站,123
华侨城站,岗厦站,281
华侨城站,坪洲站,246
华侨城站,宝体站,106
华侨城站,市民中心站,82
华侨城站,益田站,76
华侨城站,石厦站,104
华侨城站,深湾站,2
华侨城站,布吉站,74
华侨城站,上塘站,73
华侨城站,深圳湾公园站,66
华侨城站,民治站,66
华侨城站,怡景站,36
华侨城站,民乐站,101
华侨城站,布心站,11
华侨城站,横岗站,38
华侨城站,新安站,75
华侨城站,蛇口港站,46
丹竹头站,东角头站,62
丹竹头站,下水径站,463
丹竹头站,前海湾站,5
丹竹头站,侨城东站,279
丹竹头站,湖贝站,322
丹竹头站,华强北站,924
丹竹头站,世界之窗站,217
丹竹头站,侨城北站,90
丹竹头站,六约站,833
丹竹头站,会展中心站,790
丹竹头站,侨香站,122
丹竹头站,兴东站,250
丹竹头站,临海站,4
丹竹头站,华新站,2519
丹竹头站,五和站,1146
丹竹头站,上水径站,188
丹竹头站,国贸站,1755
丹竹头站,固戍站,150
丹竹头站,后瑞站,66
丹竹头站,福永站,125
丹竹头站,南山站,391
丹竹头站,机场站,198
丹竹头站,碧海湾站,70
丹竹头站,宝安站,22
丹竹头站,桥头站,69
丹竹头站,香蜜湖站,101
丹竹头站,鲤鱼门站,56
丹竹头站,大芬站,1479
丹竹头站,太安站,365
丹竹头站,大运站,1048
丹竹头站,福田口岸站,199
丹竹头站,竹子林站,291
丹竹头站,福田站,854
丹竹头站,红山站,86
丹竹头站,科学馆站,1499
丹竹头站,科苑站,329
丹竹头站,红岭站,638
丹竹头站,上梅林站,447
丹竹头站,高新园站,786
丹竹头站,香蜜站,22
丹竹头站,安托山站,30
丹竹头站,坂田站,727
丹竹头站,福民站,188
丹竹头站,少年宫站,713
丹竹头站,岗厦站,868
丹竹头站,坪洲站,131
丹竹头站,宝体站,38
丹竹头站,市民中心站,207
丹竹头站,益田站,1031
丹竹头站,石厦站,590
丹竹头站,深湾站,3
丹竹头站,布吉站,2183
丹竹头站,上塘站,101
丹竹头站,深圳湾公园站,85
丹竹头站,民治站,816
丹竹头站,怡景站,538
丹竹头站,民乐站,64
丹竹头站,布心站,526
丹竹头站,横岗站,1941
丹竹头站,新安站,22
丹竹头站,蛇口港站,46
东角头站,下水径站,39
东角头站,前海湾站,20
东角头站,侨城东站,101
东角头站,湖贝站,172
东角头站,华强北站,257
东角头站,世界之窗站,966
东角头站,侨城北站,307
东角头站,六约站,21
东角头站,会展中心站,221
东角头站,侨香站,169
东角头站,兴东站,129
东角头站,临海站,9
东角头站,华新站,18
东角头站,五和站,74
东角头站,上水径站,19
东角头站,国贸站,163
东角头站,固戍站,176
东角头站,后瑞站,89
东角头站,福永站,201
东角头站,南山站,445
东角头站,机场站,162
东角头站,碧海湾站,269
东角头站,宝安站,116
东角头站,桥头站,111
东角头站,机场北站,1
东角头站,香蜜湖站,61
东角头站,鲤鱼门站,93
东角头站,大芬站,61
东角头站,太安站,69
东角头站,大运站,34
东角头站,福田口岸站,73
东角头站,竹子林站,161
东角头站,福田站,354
东角头站,红山站,44
东角头站,科学馆站,133
东角头站,科苑站,2080
东角头站,红岭站,42
东角头站,上梅林站,139
东角头站,高新园站,760
东角头站,香蜜站,30
东角头站,安托山站,47
东角头站,坂田站,79
东角头站,福民站,91
东角头站,少年宫站,56
东角头站,岗厦站,136
东角头站,坪洲站,251
东角头站,宝体站,64
东角头站,市民中心站,197
东角头站,益田站,92
东角头站,石厦站,88
东角头站,深湾站,11
东角头站,布吉站,134
东角头站,上塘站,49
东角头站,深圳湾公园站,63
东角头站,民治站,79
东角头站,怡景站,46
东角头站,民乐站,76
东角头站,布心站,26
东角头站,横岗站,34
东角头站,新安站,44
东角头站,蛇口港站,477
下水径站,前海湾站,23
下水径站,侨城东站,54
下水径站,湖贝站,1612
下水径站,华强北站,1644
下水径站,世界之窗站,125
下水径站,侨城北站,99
下水径站,六约站,203
下水径站,会展中心站,443
下水径站,侨香站,118
下水径站,兴东站,352
下水径站,临海站,3
下水径站,华新站,356
下水径站,五和站,1956
下水径站,上水径站,177
下水径站,国贸站,535
下水径站,固戍站,130
下水径站,后瑞站,59
下水径站,福永站,68
下水径站,南山站,208
下水径站,机场站,117
下水径站,碧海湾站,23
下水径站,宝安站,9
下水径站,桥头站,30
下水径站,机场北站,1
下水径站,香蜜湖站,29
下水径站,鲤鱼门站,75
下水径站,大芬站,340
下水径站,太安站,1087
下水径站,大运站,236
下水径站,福田口岸站,178
下水径站,竹子林站,136
下水径站,福田站,453
下水径站,红山站,122
下水径站,科学馆站,427
下水径站,科苑站,306
下水径站,红岭站,134
下水径站,上梅林站,391
下水径站,高新园站,323
下水径站,香蜜站,18
下水径站,安托山站,16
下水径站,坂田站,1253
下水径站,福民站,184
下水径站,少年宫站,263
下水径站,岗厦站,334
下水径站,坪洲站,120
下水径站,宝体站,33
下水径站,市民中心站,210
下水径站,益田站,282
下水径站,石厦站,221
下水径站,深湾站,1
下水径站,布吉站,1321
下水径站,上塘站,127
下水径站,深圳湾公园站,75
下水径站,民治站,1183
下水径站,怡景站,1205
下水径站,民乐站,105
下水径站,布心站,1804
下水径站,横岗站,342
下水径站,新安站,19
下水径站,蛇口港站,22
前海湾站,侨城东站,28
前海湾站,湖贝站,9
前海湾站,华强北站,11
前海湾站,世界之窗站,61
前海湾站,侨城北站,4
前海湾站,六约站,26
前海湾站,会展中心站,25
前海湾站,侨香站,2
前海湾站,兴东站,88
前海湾站,临海站,24
前海湾站,华新站,9
前海湾站,五和站,146
前海湾站,上水径站,28
前海湾站,国贸站,12
前海湾站,固戍站,134
前海湾站,后瑞站,51
前海湾站,福永站,173
前海湾站,南山站,207
前海湾站,机场站,242
前海湾站,碧海湾站,161
前海湾站,宝安站,92
前海湾站,桥头站,157
前海湾站,机场北站,7
前海湾站,香蜜湖站,10
前海湾站,鲤鱼门站,116
前海湾站,大芬站,8
前海湾站,太安站,11
前海湾站,大运站,3
前海湾站,福田口岸站,6
前海湾站,竹子林站,44
前海湾站,福田站,248
前海湾站,红山站,15
前海湾站,科学馆站,6
前海湾站,科苑站,30
前海湾站,红岭站,18
前海湾站,上梅林站,11
前海湾站,高新园站,81
前海湾站,安托山站,8
前海湾站,坂田站,61
前海湾站,福民站,11
前海湾站,少年宫站,23
前海湾站,岗厦站,13
前海湾站,坪洲站,138
前海湾站,宝体站,35
前海湾站,市民中心站,5
前海湾站,益田站,26
前海湾站,石厦站,32
前海湾站,深湾站,1
前海湾站,布吉站,72
前海湾站,上塘站,35
前海湾站,深圳湾公园站,20
前海湾站,民治站,135
前海湾站,怡景站,17
前海湾站,民乐站,13
前海湾站,布心站,31
前海湾站,横岗站,5
前海湾站,新安站,35
前海湾站,蛇口港站,11
侨城东站,湖贝站,67
侨城东站,华强北站,22
侨城东站,世界之窗站,1183
侨城东站,侨城北站,36
侨城东站,六约站,352
侨城东站,会展中心站,575
侨城东站,侨香站,21
侨城东站,兴东站,43
侨城东站,临海站,1
侨城东站,华新站,64
侨城东站,五和站,91
侨城东站,上水径站,31
侨城东站,国贸站,351
侨城东站,固戍站,515
侨城东站,后瑞站,185
侨城东站,福永站,107
侨城东站,南山站,168
侨城东站,机场站,113
侨城东站,碧海湾站,62
侨城东站,宝安站,28
侨城东站,桥头站,97
侨城东站,机场北站,1
侨城东站,香蜜湖站,194
侨城东站,鲤鱼门站,453
侨城东站,大芬站,157
侨城东站,太安站,61
侨城东站,大运站,52
侨城东站,福田口岸站,257
侨城东站,竹子林站,498
侨城东站,福田站,170
侨城东站,红山站,136
侨城东站,科学馆站,344
侨城东站,科苑站,195
侨城东站,红岭站,57
侨城东站,上梅林站,139
侨城东站,高新园站,795
侨城东站,香蜜站,22
侨城东站,安托山站,25
侨城东站,坂田站,63
侨城东站,福民站,137
侨城东站,少年宫站,189
侨城东站,岗厦站,584
侨城东站,坪洲站,724
侨城东站,宝体站,194
侨城东站,市民中心站,119
侨城东站,益田站,131
侨城东站,石厦站,130
侨城东站,布吉站,183
侨城东站,上塘站,110
侨城东站,深圳湾公园站,23
侨城东站,民治站,116
侨城东站,怡景站,32
侨城东站,民乐站,127
侨城东站,布心站,41
侨城东站,横岗站,120
侨城东站,新安站,91
侨城东站,蛇口港站,43
湖贝站,华强北站,2079
湖贝站,世界之窗站,391
湖贝站,侨城北站,192
湖贝站,六约站,98
湖贝站,会展中心站,533
湖贝站,侨香站,369
湖贝站,兴东站,94
湖贝站,临海站,3
湖贝站,华新站,50
湖贝站,五和站,1393
湖贝站,上水径站,427
湖贝站,国贸站,90
湖贝站,固戍站,107
湖贝站,后瑞站,56
湖贝站,福永站,99
湖贝站,南山站,371
湖贝站,机场站,237
湖贝站,碧海湾站,124
湖贝站,宝安站,95
湖贝站,桥头站,54
湖贝站,香蜜湖站,58
湖贝站,鲤鱼门站,46
湖贝站,大芬站,212
湖贝站,太安站,734
湖贝站,大运站,47
湖贝站,福田口岸站,313
湖贝站,竹子林站,126
湖贝站,福田站,848
湖贝站,红山站,148
湖贝站,科学馆站,392
湖贝站,科苑站,291
湖贝站,红岭站,26
湖贝站,上梅林站,144
湖贝站,高新园站,282
湖贝站,香蜜站,110
湖贝站,安托山站,51
湖贝站,坂田站,848
湖贝站,福民站,317
湖贝站,少年宫站,115
湖贝站,岗厦站,401
湖贝站,坪洲站,124
湖贝站,宝体站,32
湖贝站,市民中心站,603
湖贝站,益田站,281
湖贝站,石厦站,328
湖贝站,深湾站,2
湖贝站,布吉站,1000
湖贝站,上塘站,156
湖贝站,深圳湾公园站,73
湖贝站,民治站,1107
湖贝站,怡景站,654
湖贝站,民乐站,231
湖贝站,布心站,732
湖贝站,横岗站,124
湖贝站,新安站,41
湖贝站,蛇口港站,158
华强北站,世界之窗站,554
华强北站,侨城北站,301
华强北站,六约站,161
华强北站,会展中心站,287
华强北站,侨香站,656
华强北站,兴东站,168
华强北站,临海站,3
华强北站,华新站,145
华强北站,五和站,1594
华强北站,上水径站,655
华强北站,国贸站,228
华强北站,固戍站,114
华强北站,后瑞站,31
华强北站,福永站,283
华强北站,南山站,660
华强北站,机场站,167
华强北站,碧海湾站,350
华强北站,宝安站,146
华强北站,桥头站,252
华强北站,机场北站,1
华强北站,香蜜湖站,23
华强北站,鲤鱼门站,43
华强北站,大芬站,459
华强北站,太安站,1130
华强北站,大运站,84
华强北站,福田口岸站,598
