FROM_STATION,TO_STATION,FLOW
西乡站,车公庙站,441
高新园站,世界之窗站,1430
西丽站,龙华站,559
香蜜站,六约站,8
西丽站,黄贝岭站,263
香蜜站,侨香站,133
高新园站,下水径站,163
西乡站,赤湾站,6
香蜜站,侨城北站,38
高新园站,上水径站,98
西乡站,购物公园站,289
西丽站,鲤鱼门站,139
西丽站,高新园站,147
高新园站,上梅林站,330
香蜜站,侨城东站,12
高新园站,上塘站,320
西乡站,西丽站,449
香蜜站,会展中心站,47
西丽站,香蜜站,28
西丽站,茶光站,133
高新园站,五和站,786
香蜜站,华新站,18
西乡站,香蜜湖站,70
香蜜站,华强北站,197
西丽站,西丽湖站,603
高新园站,丹竹头站,358
西乡站,香梅北站,16
皇岗口岸站,莲花西站,18
皇岗口岸站,莲花村站,9
皇岗口岸站,蛇口港站,5
皇岗口岸站,老街站,128
皇岗口岸站,翻身站,16
皇岗口岸站,莲花北站,65
皇岗口岸站,荷坳站,12
皇岗口岸站,红树湾站,4
皇岗口岸站,翠竹站,25
皇岗口岸站,罗湖站,115
华强路站,桥头站,130
茶光站,下沙站,148
皇岗村站,水湾站,13
农林站,红树湾站,25
上沙站,益田站,112
皇岗口岸站,新秀站,44
沙尾站,湾厦站,47
西丽湖站,鹿丹村站,4
西丽湖站,人民南站,3
沙尾站,灵芝站,198
茶光站,香梅站,45
上沙站,石厦站,631
华强路站,福永站,132
皇岗口岸站,晒布站,64
农林站,罗湖站,44
皇岗村站,水贝站,8
华强路站,机场北站,1
西丽湖站,向西村站,6
上沙站,福民站,413
农林站,翠竹站,34
沙尾站,燕南站,113
皇岗口岸站,景田站,69
茶光站,梅景站,30
皇岗村站,永湖站,4
上沙站,竹子林站,173
农林站,莲花村站,44
皇岗村站,深大站,60
茶光站,泥岗站,19
沙尾站,白石洲站,131
皇岗口岸站,横岗站,25
西丽湖站,沙井站,18
西丽湖站,马安山站,4
沙尾站,白石龙站,251
皇岗口岸站,民乐站,91
上沙站,红山站,83
农林站,莲花西站,33
皇岗村站,深康站,9
茶光站,园岭站,24
上沙站,红岭站,79
农林站,蛇口港站,11
皇岗口岸站,民治站,56
沙尾站,百鸽笼站,90
皇岗村站,清湖站,59
茶光站,红岭南站,5
西丽湖站,塘尾站,5
西丽湖站,文锦站,1
皇岗口岸站,木棉湾站,56
上沙站,福田口岸站,409
茶光站,下梅林站,27
农林站,翻身站,47
沙尾站,爱联站,47
洪湖站,水贝站,33
八卦岭站,罗湖站,33
笋岗站,灵芝站,58
皇岗村站,碧头站,1
沙尾站,碧海湾站,148
红岭北站,福田站,207
皇岗口岸站,梅村站,12
笋岗站,田贝站,376
深圳湾公园站,大新站,48
八卦岭站,老街站,195
红树湾南站,机场东站,4
深湾站,岗厦站,7
洪湖站,海上世界站,6
深圳湾公园站,大学城站,25
红树湾南站,木棉湾站,8
皇岗口岸站,下梅林站,50
沙尾站,机场站,140
红岭北站,福田口岸站,87
皇岗村站,文锦站,3
深湾站,岗厦北站,1
笋岗站,爱联站,76
洪湖站,洪浪北站,9
八卦岭站,翻身站,23
皇岗村站,后亭站,4
红树湾南站,桃园站,1
皇岗口岸站,银湖站,24
沙尾站,南山站,246
红岭北站,科苑站,82
洪湖站,深圳北站,108
笋岗站,登良站,41
深圳湾公园站,大运站,15
八卦岭站,莲花北站,11
深湾站,布吉站,3
八卦岭站,荷坳站,37
洪湖站,海月站,7
皇岗口岸站,孖岭站,16
深圳湾公园站,大芬站,53
红岭北站,科学馆站,23
红树湾南站,杨美站,1
笋岗站,留仙洞站,25
沙尾站,宝安站,85
皇岗村站,松岗站,15
红树湾南站,民乐站,7
洪湖站,深康站,1
红岭北站,红山站,130
皇岗口岸站,园岭站,25
八卦岭站,莲花西站,29
笋岗站,白石龙站,55
皇岗村站,马安山站,10
深圳湾公园站,安托山站,12
八卦岭站,莲花村站,91
洪湖站,深大站,24
红岭北站,竹子林站,71
笋岗站,白石洲站,41
皇岗口岸站,泥岗站,36
深圳湾公园站,太安站,35
红树湾南站,横岗站,8
皇岗村站,沙井站,12
皇岗口岸站,深湾站,4
黄木岗站,莲花西站,30
红岭北站,白石龙站,238
皇岗村站,园岭站,34
八卦岭站,红山站,46
笋岗站,深康站,12
沙尾站,马安山站,40
深圳湾公园站,坂田站,51
深湾站,安托山站,2
红树湾南站,怡景站,3
洪湖站,民乐站,20
深湾站,宝体站,1
黄木岗站,蛇口港站,3
皇岗口岸站,深圳湾公园站,25
洪湖站,民治站,97
笋岗站,清湖站,151
红岭北站,百鸽笼站,197
八卦岭站,红岭站,80
深圳湾公园站,坪洲站,99
沙尾站,塘尾站,37
红树湾南站,新安站,14
皇岗村站,红岭南站,5
深圳湾公园站,通新岭站,14
红岭北站,爱联站,60
上沙站,机场站,70
皇岗口岸站,八卦岭站,74
八卦岭站,福田口岸站,89
笋岗站,洪浪北站,40
洪湖站,木棉湾站,38
黄木岗站,翻身站,13
皇岗村站,下梅林站,22
沙尾站,文锦站,16
红树湾南站,岗厦北站,8
皇岗村站,梅景站,54
八卦岭站,福民站,192
深湾站,大剧院站,7
黄木岗站,翠竹站,108
皇岗口岸站,黄木岗站,58
洪湖站,景田站,35
笋岗站,永湖站,38
红树湾南站,少年宫站,12
深圳湾公园站,吉祥站,9
红岭北站,燕南站,27
沙尾站,向西村站,31
深湾站,塘朗站,7
红树湾南站,宝安中心站,11
笋岗站,水贝站,71
皇岗口岸站,华强南站,360
黄木岗站,罗湖站,55
八卦岭站,石厦站,221
上沙站,福永站,82
洪湖站,晒布站,43
红岭北站,灵芝站,40
皇岗村站,香梅站,45
沙尾站,人民南站,20
深圳湾公园站,双龙站,25
皇岗村站,下沙站,118
八卦岭站,益田站,92
皇岗口岸站,赤尾站,542
洪湖站,新秀站,14
深圳湾公园站,南联站,25
笋岗站,水湾站,21
上沙站,桥头站,40
黄木岗站,红树湾站,5
红树湾南站,宝华站,2
沙尾站,鹿丹村站,22
红岭北站,湾厦站,15
红树湾南站,布心站,5
洪湖站,横岗站,57
黄木岗站,莲花村站,110
八卦岭站,竹子林站,32
深圳湾公园站,国贸站,33
沙尾站,沙井站,85
笋岗站,深大站,77
深湾站,太安站,1
红岭北站,白石洲站,57
皇岗村站,泥岗站,19
皇岗口岸站,红树湾南站,3
黄木岗站,莲花北站,2
沙尾站,后亭站,39
笋岗站,深圳北站,203
红岭北站,登良站,45
上沙站,南山站,197
皇岗口岸站,洪湖站,57
深圳湾公园站,固戍站,65
红树湾南站,布吉站,18
八卦岭站,科苑站,37
洪湖站,桃园站,13
皇岗村站,银湖站,7
深湾站,大芬站,3
深圳湾公园站,后瑞站,23
皇岗口岸站,笋岗站,114
洪湖站,杨美站,93
黄木岗站,荷坳站,11
笋岗站,海月站,35
红岭北站,留仙洞站,23
红树湾南站,市民中心站,8
深圳湾公园站,后亭站,21
孖岭站,蛇口港站,6
园岭站,清湖站,300
银湖站,红岭站,127
深圳湾公园站,塘尾站,29
泥岗站,百鸽笼站,38
红岭南站,民治站,23
园岭站,深康站,15
银湖站,红山站,27
红岭南站,民乐站,72
孖岭站,莲花西站,82
泥岗站,白石龙站,65
深圳湾公园站,马安山站,35
深湾站,福永站,5
园岭站,水贝站,39
深圳湾公园站,人民南站,53
红岭南站,晒布站,34
银湖站,石厦站,19
孖岭站,罗湖站,10
泥岗站,灵芝站,18
银湖站,益田站,30
孖岭站,红树湾站,5
深圳湾公园站,鹿丹村站,19
泥岗站,湾厦站,15
园岭站,水湾站,14
深湾站,园岭站,3
泥岗站,民乐站,102
银湖站,深康站,5
孖岭站,白石龙站,57
梅村站,红山站,73
深圳湾公园站,深湾站,25
下梅林站,莲花西站,87
红树湾南站,马安山站,38
园岭站,怡景站,35
园岭站,新安站,7
银湖站,清湖站,77
梅村站,红岭站,177
泥岗站,民治站,46
孖岭站,百鸽笼站,48
红树湾南站,塘尾站,9
下梅林站,蛇口港站,16
深湾站,红岭南站,3
泥岗站,海上世界站,12
红树湾南站,碧海湾站,71
孖岭站,福田站,149
深圳湾公园站,梅村站,120
梅村站,老街站,146
银湖站,田贝站,46
园岭站,机场东站,4
红岭南站,岗厦站,4
红岭南站,岗厦北站,1
银湖站,爱联站,7
深湾站,文锦站,2
孖岭站,福田口岸站,87
泥岗站,洪浪北站,25
深圳湾公园站,下梅林站,138
红树湾南站,机场站,88
园岭站,木棉湾站,89
梅村站,翻身站,16
红树湾南站,机场北站,1
深湾站,向西村站,3
梅村站,翠竹站,43
深圳湾公园站,梅景站,209
红岭南站,少年宫站,37
园岭站,景田站,181
孖岭站,福民站,63
泥岗站,永湖站,11
银湖站,燕南站,11
深湾站,人民南站,1
园岭站,晒布站,101
孖岭站,石厦站,94
泥岗站,水贝站,15
深圳湾公园站,香梅站,130
红树湾南站,福永站,43
银湖站,灵芝站,7
梅村站,罗湖站,14
红岭南站,宝安中心站,4
红岭南站,怡景站,3
梅村站,莲花西站,84
孖岭站,红山站,56
深圳湾公园站,园岭站,59
园岭站,民乐站,133
泥岗站,深康站,8
银湖站,白石龙站,29
深湾站,马安山站,5
泥岗站,深大站,78
深圳湾公园站,泥岗站,85
孖岭站,竹子林站,76
园岭站,横岗站,95
银湖站,白石洲站,15
梅村站,莲花村站,11
红岭南站,布心站,15
深湾站,沙井站,4
泥岗站,深圳北站,190
红树湾南站,南山站,162
孖岭站,科苑站,90
园岭站,桃园站,48
红岭南站,布吉站,80
梅村站,莲花北站,18
深圳湾公园站,银湖站,23
银湖站,登良站,14
深湾站,松岗站,2
孖岭站,科学馆站,24
园岭站,杨美站,68
银湖站,留仙洞站,4
深圳湾公园站,孖岭站,51
红树湾南站,宝安站,30
梅村站,荷坳站,9
红岭南站,市民中心站,6
泥岗站,海月站,20
深湾站,鹿丹村站,1
红岭南站,宝华站,2
梅村站,红树湾站,5
孖岭站,益田站,54
红树湾南站,桥头站,42
深圳湾公园站,下沙站,1394
泥岗站,水湾站,21
银湖站,湾厦站,5
园岭站,新秀站,9
园岭站,红岭站,203
红岭南站,百鸽笼站,13
泥岗站,蛇口港站,11
泥岗站,莲花西站,69
红岭南站,白石龙站,114
园岭站,红山站,96
泥岗站,荷坳站,12
园岭站,科学馆站,34
红岭南站,留仙洞站,4
泥岗站,老街站,304
园岭站,福田站,165
红岭南站,田贝站,50
红岭南站,白石洲站,2
泥岗站,莲花村站,49
园岭站,竹子林站,51
红岭南站,登良站,4
园岭站,科苑站,92
泥岗站,莲花北站,15
园岭站,石厦站,136
泥岗站,罗湖站,52
红岭南站,灵芝站,4
红岭南站,湾厦站,3
泥岗站,红树湾站,1
园岭站,益田站,132
泥岗站,翻身站,7
园岭站,福田口岸站,53
红岭南站,爱联站,27
泥岗站,翠竹站,98
园岭站,福民站,75
红岭南站,燕南站,3
银湖站,蛇口港站,5
红岭南站,清湖站,104
泥岗站,红岭站,389
园岭站,百鸽笼站,95
园岭站,白石龙站,199
泥岗站,红山站,66
杨美站,皇岗村站,15
水贝站,深大站,63
水湾站,白石洲站,186
洪浪北站,布心站,40
海月站,国贸站,84
景田站,沙井站,117
桃园站,华强路站,429
横岗站,草埔站,509
深圳北站,华侨城站,127
永湖站,横岗站,378
木棉湾站,泥岗站,23
海上世界站,太安站,11
深大站,临海站,11
桃园站,龙华站,166
深圳北站,六约站,272
海上世界站,大新站,56
深大站,世界之窗站,1080
机场东站,红岭北站,8
横岗站,车公庙站,352
海月站,后海站,734
水湾站,田贝站,16
水贝站,海上世界站,17
木棉湾站,梅村站,27
洪浪北站,岗厦站,83
杨美站,农林站,50
景田站,碧头站,26
晒布站,碧海湾站,33
永湖站,机场东站,5
海月站,后瑞站,42
深大站,东角头站,165
永湖站,杨美站,74
景田站,松岗站,85
杨美站,上沙站,54
晒布站,宝安站,16
深圳北站,兴东站,1009
桃园站,龙城广场站,25
海上世界站,大芬站,25
水贝站,海月站,8
洪浪北站,市民中心站,81
横岗站,长岭陂站,18
水湾站,留仙洞站,37
木棉湾站,孖岭站,27
机场东站,笋岗站,14
洪浪北站,少年宫站,75
水贝站,永湖站,88
深大站,上水径站,106
景田站,向西村站,83
海上世界站,大剧院站,123
横岗站,购物公园站,176
杨美站,桃源村站,59
海月站,吉祥站,11
桃园站,鲤鱼门站,728
深圳北站,侨城北站,80
水湾站,燕南站,25
木棉湾站,梅景站,38
永湖站,景田站,22
机场东站,黄木岗站,6
横岗站,赤湾站,3
机场东站,八卦岭站,8
水湾站,爱联站,17
深大站,下水径站,112
永湖站,木棉湾站,198
景田站,文锦站,23
深圳北站,侨香站,87
桃园站,黄贝岭站,124
木棉湾站,下梅林站,52
水贝站,洪浪北站,21
洪浪北站,岗厦北站,42
海月站,通新岭站,18
晒布站,机场站,87
杨美站,深云站,11
海上世界站,大学城站,14
机场东站,赤尾站,8
桃园站,香蜜站,22
杨美站,珠光站,88
水湾站,湾厦站,227
深圳北站,会展中心站,1618
横岗站,西丽站,124
洪浪北站,宝华站,594
木棉湾站,下沙站,73
景田站,鹿丹村站,49
海上世界站,塘坑站,6
深大站,上塘站,219
永湖站,新秀站,7
海月站,南联站,11
晒布站,桥头站,30
水贝站,水湾站,10
机场东站,华强南站,3
永湖站,晒布站,103
景田站,人民南站,108
桃园站,高新园站,2892
杨美站,龙井站,55
洪浪北站,宝安中心站,1118
深大站,上梅林站,189
木棉湾站,香梅站,12
深圳北站,侨城东站,159
海上世界站,塘朗站,14
晒布站,福永站,32
横岗站,西乡站,21
水湾站,灵芝站,67
海月站,双龙站,30
机场东站,深湾站,1
水贝站,深康站,4
永湖站,民乐站,6
杨美站,皇岗口岸站,29
深圳北站,华强北站,605
水湾站,白石龙站,89
洪浪北站,怡景站,116
深大站,丹竹头站,310
横岗站,香梅北站,28
木棉湾站,园岭站,65
海月站,坂田站,38
景田站,马安山站,57
桃园站,西丽湖站,32
海上世界站,安托山站,23
机场东站,深圳湾公园站,15
洪浪北站,新安站,98
海月站,坪洲站,128
永湖站,民治站,69
水湾站,百鸽笼站,32
桃园站,茶光站,25
深大站,五和站,558
深圳北站,华新站,323
水贝站,清湖站,67
木棉湾站,红岭南站,52
横岗站,香蜜湖站,38
海上世界站,宝体站,29
景田站,塘尾站,51
桃园站,华强南站,2
深康站,侨城东站,53
水湾站,罗湖站,73
水贝站,石厦站,79
清湖站,上梅林站,1598
民乐站,高新园站,543
深圳北站,塘朗站,754
民治站,西乡站,408
永湖站,灵芝站,30
海月站,宝安中心站,48
深大站,双龙站,89
杨美站,香梅站,15
洪浪北站,水贝站,29
木棉湾站,福永站,25
海上世界站,晒布站,18
横岗站,龙井站,14
机场东站,鹿丹村站,2
深圳北站,塘坑站,399
桃园站,赤尾站,37
横岗站,珠光站,18
洪浪北站,水湾站,92
清湖站,上塘站,1406
海上世界站,新秀站,42
民治站,西丽站,2048
水贝站,益田站,93
机场东站,少年宫站,31
杨美站,大剧院站,611
布心站,鲤鱼门站,11
怡景站,购物公园站,115
新秀站,福民站,59
岗厦站,梅景站,156
布吉站,桃源村站,33
桃园站,吉祥站,29
市民中心站,黄木岗站,25
横岗站,侨城北站,23
晒布站,燕南站,29
景田站,永湖站,23
怡景站,赤湾站,3
民乐站,下水径站,62
景田站,洪浪北站,87
新秀站,福田口岸站,72
布心站,黄贝岭站,629
杨美站,大学城站,276
晒布站,爱联站,220
机场东站,岗厦北站,15
岗厦站,下梅林站,84
少年宫站,机场站,31
市民中心站,八卦岭站,43
桃园站,通新岭站,35
横岗站,侨香站,27
布吉站,深云站,7
横岗站,六约站,428
岗厦站,梅村站,49
少年宫站,碧海湾站,90
怡景站,车公庙站,208
景田站,海上世界站,118
新秀站,福田站,457
机场东站,岗厦站,78
晒布站,田贝站,546
民乐站,世界之窗站,98
桃园站,后海站,157
市民中心站,红岭北站,47
杨美站,大新站,69
布吉站,农林站,43
岗厦北站,碧头站,13
布心站,龙华站,63
木棉湾站,机场东站,7
木棉湾站,杨美站,122
杨美站,大芬站,195
晒布站,留仙洞站,24
新秀站,科学馆站,113
桃园站,后瑞站,556
景田站,海月站,179
市民中心站,笋岗站,76
布吉站,上沙站,88
民乐站,东角头站,33
怡景站,长岭陂站,37
布心站,龙城广场站,32
少年宫站,宝安站,69
岗厦北站,松岗站,34
岗厦站,孖岭站,35
横岗站,兴东站,80
机场东站,市民中心站,25
横岗站,前海湾站,2
布心站,龙胜站,51
木棉湾站,桃园站,67
布吉站,沙尾站,182
机场东站,布吉站,58
新秀站,科苑站,179
少年宫站,南山站,193
怡景站,长龙站,909
桃园站,固戍站,1365
晒布站,登良站,51
民乐站,湖贝站,115
景田站,深圳北站,293
杨美站,大运站,50
岗厦站,银湖站,22
岗厦北站,后亭站,15
市民中心站,洪湖站,20
民乐站,临海站,1
市民中心站,红树湾南站,14
晒布站,白石洲站,75
木棉湾站,横岗站,591
布吉站,皇岗村站,38
机场东站,布心站,7
桃园站,国贸站,310
杨美站,太安站,233
景田站,深大站,464
布心站,华强路站,52
岗厦站,泥岗站,58
怡景站,草埔站,127
新秀站,竹子林站,47
岗厦北站,沙井站,43
横岗站,华侨城站,15
市民中心站,深湾站,1
杨美站,安托山站,18
桃园站,坂田站,104
岗厦站,园岭站,71
